Date,Hillside OAT [F],Main Meter [kW],Boiler Gas [kBtu/hr]
4/29/2012 6:00,53.00619817,114.3738708,393.4
4/29/2012 7:00,54.15251513,114.4309346,330.34
4/29/2012 8:00,56.30160848,114.4592116,334.35
4/29/2012 9:00,59.89038828,113.3605889,280.42
4/29/2012 10:00,63.33962881,113.2414176,181.8
4/29/2012 11:00,73.78343669,110.490838,159.27
4/29/2012 12:00,82.92321401,108.3619298,136.2
4/29/2012 13:00,87.02318883,107.5295378,118.46
4/29/2012 14:00,89.42777733,108.4691206,89.01
4/29/2012 15:00,87.55318115,107.8198496,68.66
4/29/2012 16:00,83.34364421,108.0182647,58.85
4/29/2012 17:00,81.14455992,105.2553084,63.17
4/29/2012 18:00,76.55370278,103.1001416,59.93
4/29/2012 19:00,67.75423448,102.3302344,60.27
4/29/2012 20:00,61.59674003,104.1024139,53.89
4/29/2012 21:00,58.7770925,104.6877964,62.07
4/29/2012 22:00,58.05875444,104.9314821,61.81
4/29/2012 23:00,55.76616694,104.1841633,55.31
4/30/2012 0:00,54.19843278,108.4909072,162.8
4/30/2012 1:00,55.04871505,109.7571403,159.97
4/30/2012 2:00,55.37176497,111.52908,93.83
4/30/2012 3:00,53.11430584,112.2780144,116.85
4/30/2012 4:00,52.886141,134.0569891,241.02
4/30/2012 5:00,51.12527808,141.0334486,420.62
4/30/2012 6:00,51.19364315,148.3487164,601.89
4/30/2012 7:00,53.01471478,162.4739213,662.08
4/30/2012 8:00,56.40699022,185.6527492,617.65
4/30/2012 9:00,58.71137002,206.6491658,421.53
4/30/2012 10:00,61.24428569,215.6199239,271.6
4/30/2012 11:00,72.73839326,220.158083,170.87
4/30/2012 12:00,82.0904761,220.9948129,103.31
4/30/2012 13:00,82.20763899,223.3974018,72.39
4/30/2012 14:00,83.42313917,223.7496658,54.68
4/30/2012 15:00,82.86154545,221.1639642,41.81
4/30/2012 16:00,84.32554481,213.5147175,25.64
4/30/2012 17:00,83.57518431,190.8997964,17.81
4/30/2012 18:00,72.12545895,134.3710157,17.95
4/30/2012 19:00,63.57225803,113.9690754,19.07
4/30/2012 20:00,59.24053937,106.8812319,39.39
4/30/2012 21:00,55.72960291,106.9526639,135.04
4/30/2012 22:00,53.78175222,105.9130648,251.79
4/30/2012 23:00,52.44378705,106.4006411,303.36
5/1/2012 0:00,51.52735577,109.1170739,333.41
5/1/2012 1:00,50.46988716,111.6627722,374.21
5/1/2012 2:00,50.41166741,115.3022376,379.45
5/1/2012 3:00,50.35513711,115.1820102,443.45
5/1/2012 4:00,49.81212753,140.6081031,557.55
5/1/2012 5:00,50.21650379,145.3284,657.29
5/1/2012 6:00,49.33284303,153.1495627,797.32
5/1/2012 7:00,48.7835947,167.114872,798.13
5/1/2012 8:00,51.28695223,191.1008924,755.68
5/1/2012 9:00,53.91754777,209.4512964,615.42
5/1/2012 10:00,56.2324565,217.4953639,424.2
5/1/2012 11:00,65.36232222,221.3054568,319.73
5/1/2012 12:00,76.10716396,220.3771292,273.31
5/1/2012 13:00,79.76647279,223.3188087,220.83
5/1/2012 14:00,82.2522727,227.2739166,168.06
5/1/2012 15:00,82.62032542,225.9885397,123.35
5/1/2012 16:00,81.52783988,218.8708588,91.52
5/1/2012 17:00,76.72953444,198.4041959,58.06
5/1/2012 18:00,68.87164853,132.4324431,34.78
5/1/2012 19:00,58.51749086,115.2413235,28.34
5/1/2012 20:00,53.58424531,109.5947874,79.23
5/1/2012 21:00,51.82800503,108.8271946,145.19
5/1/2012 22:00,50.36157925,105.2536557,186.53
5/1/2012 23:00,49.6548803,105.0005198,205.81
5/2/2012 0:00,48.78249244,107.2685598,268.63
5/2/2012 1:00,47.84308627,110.4378732,285.62
5/2/2012 2:00,47.77354447,114.2599307,307.36
5/2/2012 3:00,46.87412882,114.9349944,358.64
5/2/2012 4:00,46.22771997,141.4001893,487.97
5/2/2012 5:00,45.66894627,145.0817167,667.54
5/2/2012 6:00,45.70377211,153.2184728,774.84
5/2/2012 7:00,45.82870862,166.6789067,751.53
5/2/2012 8:00,47.25407986,189.2006748,806.54
5/2/2012 9:00,50.05237049,205.8455078,867.19
5/2/2012 10:00,53.44561243,213.8136833,791.71
5/2/2012 11:00,60.16441189,219.1806913,501.48
5/2/2012 12:00,68.92484366,217.6037521,390.45
5/2/2012 13:00,73.62671911,222.7082206,326.17
5/2/2012 14:00,73.47460422,225.7988617,319.91
5/2/2012 15:00,71.77541133,223.2492951,385.18
5/2/2012 16:00,70.93261011,214.5213082,271.36
5/2/2012 17:00,62.119166,191.3578598,182.51
5/2/2012 18:00,54.82116333,134.8462402,147.06
5/2/2012 19:00,52.95400884,116.5942481,84.5
5/2/2012 20:00,50.13007308,108.7102949,128.04
5/2/2012 21:00,49.43196925,107.8129267,189.38
5/2/2012 22:00,49.2818173,106.1265643,244.01
5/2/2012 23:00,49.12959056,106.6109728,277.47
5/3/2012 0:00,48.87421416,108.6489786,368.88
5/3/2012 1:00,49.00179583,110.7617354,480.43
5/3/2012 2:00,49.28226843,113.793523,518.96
5/3/2012 3:00,49.1165137,115.2344856,570.81
5/3/2012 4:00,49.28597306,140.1500126,744.12
5/3/2012 5:00,49.0992303,142.2678765,977.66
5/3/2012 6:00,49.42402674,152.4706135,1069.52
5/3/2012 7:00,51.00577615,166.4795613,1064.73
5/3/2012 8:00,51.44894722,189.6301067,923.31
5/3/2012 9:00,50.69308619,206.030799,747.87
5/3/2012 10:00,52.47693403,210.7898311,519.13
5/3/2012 11:00,57.76181573,214.1206489,404.82
5/3/2012 12:00,57.04423346,211.8668891,335.68
5/3/2012 13:00,55.9869945,215.9590266,261.65
5/3/2012 14:00,55.88024878,218.2463382,190.82
5/3/2012 15:00,56.872335,214.670348,123.52
5/3/2012 16:00,57.50540823,209.0300533,126.72
5/3/2012 17:00,55.79859036,186.7353712,116.38
5/3/2012 18:00,55.24345229,127.7699936,108.86
5/3/2012 19:00,55.00672312,110.8887772,109.89
5/3/2012 20:00,54.52640792,104.3892889,137.35
5/3/2012 21:00,54.14474711,104.6573884,192.36
5/3/2012 22:00,53.68091452,102.1697424,232.58
5/3/2012 23:00,52.57494694,102.4458279,273.85
5/4/2012 0:00,52.37091437,103.8166049,336.9
5/4/2012 1:00,52.20248238,107.2329628,396
5/4/2012 2:00,51.42232917,108.6098353,435.46
5/4/2012 3:00,50.03195347,108.9861235,469.12
5/4/2012 4:00,49.31095019,135.7396219,607.74
5/4/2012 5:00,48.59771457,140.4073393,915.8
5/4/2012 6:00,48.35802233,147.2122625,987.33
5/4/2012 7:00,48.91471512,159.3993117,957.98
5/4/2012 8:00,50.86605418,179.3042932,895.25
5/4/2012 9:00,52.33336652,196.7436295,805.53
5/4/2012 10:00,53.60116694,206.2707055,674.99
5/4/2012 11:00,59.14290129,208.6094113,531.29
5/4/2012 12:00,70.45574811,204.9469656,399.48
5/4/2012 13:00,74.27575483,210.7900927,350.14
5/4/2012 14:00,76.8940342,216.5876136,314.65
5/4/2012 15:00,78.69637732,213.2258144,288.48
5/4/2012 16:00,78.63862403,203.5083197,230.77
5/4/2012 17:00,75.40878207,184.5013071,170.04
5/4/2012 18:00,68.52070606,129.4386609,119.23
5/4/2012 19:00,58.90620657,109.4260337,114.35
5/4/2012 20:00,53.84334578,103.1174068,161.53
5/4/2012 21:00,51.48879251,102.0484989,184.04
5/4/2012 22:00,50.87922914,99.87727469,198.41
5/4/2012 23:00,50.60789772,99.40638104,165.82
5/5/2012 0:00,49.93501833,100.9069417,219.03
5/5/2012 1:00,49.30010025,100.7664745,249.15
5/5/2012 2:00,48.70288011,104.6442573,272.83
5/5/2012 3:00,48.41380094,104.8643178,300.19
5/5/2012 4:00,48.53962061,106.5258253,323.51
5/5/2012 5:00,49.84307311,109.041009,318.06
5/5/2012 6:00,50.95688421,110.2238961,300.51
5/5/2012 7:00,51.70599953,110.8009294,266.13
5/5/2012 8:00,53.70236346,110.9581438,255.98
5/5/2012 9:00,57.40343061,111.213472,264.12
5/5/2012 10:00,61.57720091,109.3748309,258.78
5/5/2012 11:00,68.72899083,109.1124312,258.52
5/5/2012 12:00,81.4204635,109.1903638,233.19
5/5/2012 13:00,84.7524446,108.7465971,198.4
5/5/2012 14:00,85.50409036,106.8486244,176.95
5/5/2012 15:00,87.31639778,105.8039602,151.6
5/5/2012 16:00,87.66800089,105.1281843,131.1
5/5/2012 17:00,86.62816842,102.9580289,120.16
5/5/2012 18:00,78.21591805,101.6254009,121.48
5/5/2012 19:00,68.32869911,101.1788629,131.97
5/5/2012 20:00,62.71716062,103.9554075,141.13
5/5/2012 21:00,61.21655251,104.6158903,126.08
5/5/2012 22:00,59.6164285,104.9230016,128.99
5/5/2012 23:00,59.09591963,106.847791,130.75
5/6/2012 0:00,58.23626611,106.4196227,173.91
5/6/2012 1:00,57.70452685,107.86365,190.35
5/6/2012 2:00,57.37916169,112.0751275,185.33
5/6/2012 3:00,58.36026778,111.2209708,237.65
5/6/2012 4:00,58.72333974,112.4721526,331.25
5/6/2012 5:00,58.4089,115.3651332,429.32
5/6/2012 6:00,58.7581146,115.1500341,438.3
5/6/2012 7:00,59.46305347,114.9474658,441.97
5/6/2012 8:00,61.97444962,114.378386,429.24
5/6/2012 9:00,65.88096506,114.0355101,346.88
5/6/2012 10:00,70.05852362,113.1911745,206.96
5/6/2012 11:00,76.849305,110.5421,138.94
5/6/2012 12:00,89.84951083,109.0225586,119.3
5/6/2012 13:00,93.56124812,107.4170971,74.26
5/6/2012 14:00,93.73026103,108.4480629,65.61
5/6/2012 15:00,93.65711879,107.651481,62.33
5/6/2012 16:00,93.36918266,107.9453356,57.9
5/6/2012 17:00,91.34548479,104.7144826,52.51
5/6/2012 18:00,84.82539019,102.9745329,52.43
5/6/2012 19:00,74.02241777,102.0937762,44.69
5/6/2012 20:00,68.85931765,103.9370134,46.2
5/6/2012 21:00,66.59194493,104.7713659,43.51
5/6/2012 22:00,65.92973098,105.1119166,45.5
5/6/2012 23:00,66.07112372,104.3943091,49.41
5/7/2012 0:00,64.35443787,107.8460017,95.74
5/7/2012 1:00,62.52153508,109.6199892,84.25
5/7/2012 2:00,61.64761589,111.4552362,70.75
5/7/2012 3:00,62.35944399,112.3353601,133.52
5/7/2012 4:00,61.72656124,133.7231858,341.83
5/7/2012 5:00,60.73883426,140.8264883,599.07
5/7/2012 6:00,59.5668326,148.0636207,714.12
5/7/2012 7:00,59.88940311,162.1909268,703.24
5/7/2012 8:00,62.25531057,185.9296714,603.74
5/7/2012 9:00,65.55250778,206.5114759,406.28
5/7/2012 10:00,69.08172108,215.7697773,277.41
5/7/2012 11:00,75.95382427,219.8127913,190.83
5/7/2012 12:00,90.27468353,221.4201708,117.97
5/7/2012 13:00,94.95007455,223.7242288,70.01
5/7/2012 14:00,96.99121633,224.1643683,88.17
5/7/2012 15:00,96.76183441,223.0233472,73.41
5/7/2012 16:00,94.97542637,215.0608365,55.42
5/7/2012 17:00,91.96981759,191.9058171,38.85
5/7/2012 18:00,83.78909415,135.3614059,19.08
5/7/2012 19:00,70.36075703,114.5489954,9.99
5/7/2012 20:00,66.69873758,107.2294115,18.87
5/7/2012 21:00,63.44594621,107.2348566,36.11
5/7/2012 22:00,58.5507408,105.7806006,76.1
5/7/2012 23:00,57.73764925,106.8189332,163.44
5/8/2012 0:00,57.54726083,108.8254284,235.5
5/8/2012 1:00,55.87616723,111.0967357,253.78
5/8/2012 2:00,53.60766425,115.726494,301.11
5/8/2012 3:00,52.69302631,116.2639362,354.17
5/8/2012 4:00,52.39078333,140.55905,488.64
5/8/2012 5:00,53.41912256,145.5432246,673.51
5/8/2012 6:00,55.84776733,153.4724849,776.81
5/8/2012 7:00,56.290065,166.9647204,781.77
5/8/2012 8:00,57.02484833,191.2199419,713.51
5/8/2012 9:00,60.26163722,209.6375839,609.99
5/8/2012 10:00,63.87937512,218.4271099,457.86
5/8/2012 11:00,71.25216705,222.8647523,324.81
5/8/2012 12:00,84.25757392,221.9998468,222.58
5/8/2012 13:00,87.77538805,225.1483494,133.35
5/8/2012 14:00,88.17418904,227.8652175,87.2
5/8/2012 15:00,91.86903219,226.0340949,89.29
5/8/2012 16:00,89.10130222,221.1628197,98.86
5/8/2012 17:00,88.35342028,199.1851855,93.71
5/8/2012 18:00,75.82860086,133.5873343,56.36
5/8/2012 19:00,65.6320615,115.2816794,20.93
5/8/2012 20:00,62.99930208,109.727988,15.99
5/8/2012 21:00,61.62982131,109.0324577,4.44
5/8/2012 22:00,60.94602492,105.2433145,24.72
5/8/2012 23:00,58.54574985,105.1494516,106.05
5/9/2012 0:00,55.17838039,107.0575226,133.97
5/9/2012 1:00,56.71967933,110.7164823,224.37
5/9/2012 2:00,55.4134535,114.0448425,293.22
5/9/2012 3:00,52.66931601,115.3465582,418.39
5/9/2012 4:00,52.62012898,140.308601,526.63
5/9/2012 5:00,52.32004735,145.7739076,685.45
5/9/2012 6:00,51.81352756,152.7360717,758.73
5/9/2012 7:00,51.21115122,166.6300037,739.62
5/9/2012 8:00,52.86894382,189.2729469,711.9
5/9/2012 9:00,56.38294364,207.3330069,660.91
5/9/2012 10:00,59.77491394,214.5149229,518.29
5/9/2012 11:00,66.31740122,220.1612071,414.04
5/9/2012 12:00,77.54269833,219.0365165,308.32
5/9/2012 13:00,81.92542942,222.6382828,206.61
5/9/2012 14:00,84.14693558,228.4104112,151.43
5/9/2012 15:00,86.99600447,226.8494866,150.49
5/9/2012 16:00,86.35467423,215.5443091,151.37
5/9/2012 17:00,84.74149719,192.8300091,144.69
5/9/2012 18:00,75.45243025,134.2471949,117.83
5/9/2012 19:00,61.94241704,116.4719334,42.49
5/9/2012 20:00,56.57388766,108.148014,37.9
5/9/2012 21:00,54.73647446,107.3247581,85.73
5/9/2012 22:00,53.31817375,106.2195473,122.1
5/9/2012 23:00,52.76507004,106.9080098,171.86
5/10/2012 0:00,50.75363222,108.8221289,221.09
5/10/2012 1:00,49.75700097,110.8466397,226.52
5/10/2012 2:00,49.14723548,113.8842339,309.48
5/10/2012 3:00,48.77128993,115.3486574,359.08
5/10/2012 4:00,48.10254996,139.942451,459.69
5/10/2012 5:00,48.39162976,142.4937672,552.57
5/10/2012 6:00,48.45302703,153.0492805,660.89
5/10/2012 7:00,49.16350738,168.7469063,747.98
5/10/2012 8:00,52.41194287,190.5179408,722.01
5/10/2012 9:00,56.48063558,206.805899,641.1
5/10/2012 10:00,61.29390164,213.3846794,491.47
5/10/2012 11:00,68.82122953,215.3331061,281.19
5/10/2012 12:00,83.03865903,214.7753224,233.98
5/10/2012 13:00,88.0175456,219.0164751,223.2
5/10/2012 14:00,89.86058363,218.8248142,178.38
5/10/2012 15:00,90.54990833,215.1596596,100.26
5/10/2012 16:00,89.81240569,208.1517676,45.06
5/10/2012 17:00,87.84096807,188.77953,21.14
5/10/2012 18:00,80.01622163,128.3889863,15.49
5/10/2012 19:00,64.8630244,110.3399441,33.94
5/10/2012 20:00,59.91801665,104.3490292,42.39
5/10/2012 21:00,59.82040445,104.9390603,48.6
5/10/2012 22:00,60.59858888,102.7385384,60.18
5/10/2012 23:00,60.24584957,101.7191299,89.14
5/11/2012 0:00,61.30870233,103.5538861,147.92
5/11/2012 1:00,61.336494,107.6314327,177.2
5/11/2012 2:00,61.537657,109.1201721,197.79
5/11/2012 3:00,61.74784549,109.4347087,279.71
5/11/2012 4:00,59.57967806,135.7824013,541.26
5/11/2012 5:00,57.18557248,140.5877134,803.67
5/11/2012 6:00,58.17023067,147.0513207,967.08
5/11/2012 7:00,59.30597583,159.2443427,938.82
5/11/2012 8:00,61.85791973,179.7189594,802.85
5/11/2012 9:00,63.42216963,197.2103584,551.41
5/11/2012 10:00,66.40364853,206.3402926,339.82
5/11/2012 11:00,72.70465411,208.4968261,258.87
5/11/2012 12:00,85.81182036,206.0637017,193.65
5/11/2012 13:00,89.90350357,214.1817105,117.35
5/11/2012 14:00,89.303702,216.4632417,78.04
5/11/2012 15:00,88.45269357,215.209085,72.92
5/11/2012 16:00,85.53235383,204.0281466,71.04
5/11/2012 17:00,82.6632703,184.3614688,68.85
5/11/2012 18:00,75.62462868,129.4037616,56.23
5/11/2012 19:00,61.7696196,109.3363542,37.34
5/11/2012 20:00,56.99677161,102.9917322,15.54
5/11/2012 21:00,54.95235628,102.1262637,10.75
5/11/2012 22:00,54.09430033,100.2003508,19.2
5/11/2012 23:00,51.938075,99.36340689,60.21
5/12/2012 0:00,54.95047737,101.1098343,32.7
5/12/2012 1:00,58.34057763,101.5710343,41.23
5/12/2012 2:00,56.83402936,105.1523065,74.65
5/12/2012 3:00,55.2415,105.147202,106.11
5/12/2012 4:00,52.35856248,107.2922904,144.33
5/12/2012 5:00,49.60313648,108.9208156,167.19
5/12/2012 6:00,48.99737796,110.6606193,151.89
5/12/2012 7:00,49.51667093,111.1953422,130.3
5/12/2012 8:00,52.05293781,111.6913059,124.98
5/12/2012 9:00,54.05878631,112.1780924,134.17
5/12/2012 10:00,57.64326584,109.617276,100.69
5/12/2012 11:00,63.91420086,109.9014458,98.31
5/12/2012 12:00,76.58975913,109.7780159,92.3
5/12/2012 13:00,83.26565589,108.7980623,50.21
5/12/2012 14:00,85.52343178,106.9819785,32.92
5/12/2012 15:00,85.28458242,106.1970551,21.52
5/12/2012 16:00,80.35486447,104.8970551,12.42
5/12/2012 17:00,71.90399928,103.1571168,1.5
5/12/2012 18:00,59.23993724,101.7403751,0
5/12/2012 19:00,54.44383359,101.8200588,21.55
5/12/2012 20:00,52.66374239,104.1899789,37.43
5/12/2012 21:00,51.91139094,104.4581045,138.34
5/12/2012 22:00,51.72237501,105.4793839,201.01
5/12/2012 23:00,50.77282524,106.7778478,169.73
5/13/2012 0:00,50.57204833,107.0359924,232.81
5/13/2012 1:00,50.89391619,108.3465113,225.86
5/13/2012 2:00,50.1797125,112.1603578,225.32
5/13/2012 3:00,49.66869867,111.3482288,196.52
5/13/2012 4:00,49.00763333,112.5232032,176.26
5/13/2012 5:00,48.8592844,116.0734426,205.62
5/13/2012 6:00,49.05056667,115.6934315,150.48
5/13/2012 7:00,49.58135,115.3734531,148.91
5/13/2012 8:00,51.358272,114.5045968,186.58
5/13/2012 9:00,52.80055585,114.4894297,202.18
5/13/2012 10:00,53.51444546,113.4172602,190.05
5/13/2012 11:00,54.8122658,110.5874874,185.86
5/13/2012 12:00,57.25086869,109.2820674,155.49
5/13/2012 13:00,63.86364875,107.4745467,134.83
5/13/2012 14:00,71.27460072,108.1173274,128.15
5/13/2012 15:00,71.51579167,107.2933166,139.6
5/13/2012 16:00,70.23286667,107.7604492,141.2
5/13/2012 17:00,69.03263311,104.3242892,129
5/13/2012 18:00,63.21004807,102.9191965,121.82
5/13/2012 19:00,56.7090473,101.8202123,115.61
5/13/2012 20:00,54.3512908,103.4183767,125.76
5/13/2012 21:00,53.54514892,104.9448984,155.92
5/13/2012 22:00,52.67420458,105.617561,190.51
5/13/2012 23:00,52.20390165,105.0511903,246.56
5/14/2012 0:00,52.04903133,107.712668,259.09
5/14/2012 1:00,51.84713767,109.5740105,306.76
5/14/2012 2:00,51.01494616,111.3322708,358.83
5/14/2012 3:00,51.52253111,111.7546286,493.08
5/14/2012 4:00,53.03215827,133.6138081,660.02
5/14/2012 5:00,53.70863868,140.6666402,892.32
5/14/2012 6:00,53.89126288,148.1917557,1016.77
5/14/2012 7:00,55.33884206,162.1456052,1014.9
5/14/2012 8:00,56.9799751,185.7355014,928.5
5/14/2012 9:00,59.81839483,206.3496137,814.63
5/14/2012 10:00,62.15198388,215.8361364,672.78
5/14/2012 11:00,64.76051402,219.9371463,536.78
5/14/2012 12:00,67.54124761,221.5138259,399.87
5/14/2012 13:00,74.78590097,225.3412106,298.99
5/14/2012 14:00,76.84763943,225.2865836,252.51
5/14/2012 15:00,78.26318329,223.2004502,220.69
5/14/2012 16:00,79.32645258,215.1669793,182.09
5/14/2012 17:00,77.4223916,192.9536035,123.65
5/14/2012 18:00,71.31896665,135.7172916,92.9
5/14/2012 19:00,62.00124117,115.2498375,62.12
5/14/2012 20:00,57.70573792,107.6728278,67.63
5/14/2012 21:00,55.17617976,107.5333192,103.59
5/14/2012 22:00,53.69008369,105.9518283,203.6
5/14/2012 23:00,52.67271658,106.4323641,262.07
5/15/2012 0:00,51.94833705,109.1483679,302.39
5/15/2012 1:00,52.12841174,111.4974244,341.91
5/15/2012 2:00,52.39001413,116.5123881,402.69
5/15/2012 3:00,51.94834508,116.9065934,488.02
5/15/2012 4:00,51.55820125,140.3202693,628.95
5/15/2012 5:00,51.3797,145.5383098,748.79
5/15/2012 6:00,51.36922924,153.8858344,848.32
5/15/2012 7:00,51.46399819,167.8222883,875.91
5/15/2012 8:00,52.90011756,190.8057,844.41
5/15/2012 9:00,56.58473228,209.5854733,766.26
5/15/2012 10:00,57.7482837,219.9459611,572.36
5/15/2012 11:00,63.10830008,223.0194135,456.24
5/15/2012 12:00,73.74613087,221.9121202,362.07
5/15/2012 13:00,74.56144457,228.6001694,332.85
5/15/2012 14:00,73.10294647,229.2981863,181.89
5/15/2012 15:00,75.62094875,227.7320493,113.95
5/15/2012 16:00,74.47629917,222.3984599,104.51
5/15/2012 17:00,71.27502542,201.5782415,96.64
5/15/2012 18:00,64.10380485,134.950109,82.61
5/15/2012 19:00,55.3498793,115.7287548,53.69
5/15/2012 20:00,52.42399244,109.5866347,38.49
5/15/2012 21:00,51.5852757,109.0074922,178.77
5/15/2012 22:00,51.22595116,105.2146074,261.12
5/15/2012 23:00,50.88857255,105.3973535,294.67
5/16/2012 0:00,50.7462,107.2546533,305.38
5/16/2012 1:00,50.54422441,110.6658067,344.51
5/16/2012 2:00,50.12627833,113.9717187,397.77
5/16/2012 3:00,49.77734667,114.7014672,478.67
5/16/2012 4:00,49.67128151,139.7824518,623.18
5/16/2012 5:00,49.52274853,145.6649627,783.71
5/16/2012 6:00,49.42231667,153.2588953,862.29
5/16/2012 7:00,49.90649557,166.8636392,877.92
5/16/2012 8:00,51.12225958,191.0640868,864.62
5/16/2012 9:00,53.1594256,208.1712878,781.48
5/16/2012 10:00,55.7120375,215.860181,636.71
5/16/2012 11:00,59.8478525,221.5666325,547.84
5/16/2012 12:00,69.82641466,221.9624714,409.75
5/16/2012 13:00,76.5857615,224.2111378,298.64
5/16/2012 14:00,77.69574283,228.2379488,215.92
5/16/2012 15:00,80.9270305,228.2339488,159.62
5/16/2012 16:00,80.22800533,217.9721168,139.69
5/16/2012 17:00,75.5303376,194.9208904,136.91
5/16/2012 18:00,68.19754161,134.7796807,86.86
5/16/2012 19:00,58.33476128,116.1624976,47.13
5/16/2012 20:00,54.88112975,108.2461825,22.74
5/16/2012 21:00,52.8612556,107.093814,20.04
5/16/2012 22:00,51.72417556,106.4440842,49.2
5/16/2012 23:00,50.830005,106.7450256,78.42
5/17/2012 0:00,50.41766563,108.6920038,173.7
5/17/2012 1:00,50.07942611,110.9547712,271.7
5/17/2012 2:00,50.13266079,114.1657555,382.69
5/17/2012 3:00,50.28142162,115.2306776,451.23
5/17/2012 4:00,50.3655,139.6889326,523.03
5/17/2012 5:00,50.28234261,142.1653097,641.87
5/17/2012 6:00,50.36585356,152.7180431,742.98
5/17/2012 7:00,51.08563241,169.6678658,754.02
5/17/2012 8:00,52.3896183,190.4670931,706.11
5/17/2012 9:00,54.49728442,206.883842,646.33
5/17/2012 10:00,56.51558656,214.9677995,485.42
5/17/2012 11:00,61.04147089,217.920712,300.9
5/17/2012 12:00,73.04001726,215.5109743,203.93
5/17/2012 13:00,76.97394834,219.8179191,182.3
5/17/2012 14:00,79.85386803,221.4582061,138.98
5/17/2012 15:00,80.89195625,218.5177421,80.44
5/17/2012 16:00,80.38375596,211.5627731,38.35
5/17/2012 17:00,74.66493959,190.4272063,23.91
5/17/2012 18:00,68.33094833,128.1638875,14.04
5/17/2012 19:00,58.05112415,110.1777607,3.95
